Circuit,Date,Excel Time,Value,Notes
A,9/26/2024 06:29:09 AM EDT,45561.27024,6256,
A,9/26/2024 06:44:10 AM EDT,45561.28067,6684,
A,9/26/2024 06:59:11 AM EDT,45561.2911,6663,
A,9/26/2024 07:14:12 AM EDT,45561.30153,6585,
A,9/26/2024 07:29:13 AM EDT,45561.31196,6529,
A,9/26/2024 07:44:14 AM EDT,45561.32238,6725,
A,9/26/2024 07:59:15 AM EDT,45561.33281,6897,
A,9/26/2024 08:14:16 AM EDT,45561.34324,7081,
A,9/26/2024 08:29:17 AM EDT,45561.35367,7145,
A,9/26/2024 08:44:18 AM EDT,45561.3641,7262,
A,9/26/2024 08:59:19 AM EDT,45561.37453,7426,
A,9/26/2024 09:14:20 AM EDT,45561.38495,7359,
A,9/26/2024 09:29:21 AM EDT,45561.39538,7399,
A,9/26/2024 09:44:22 AM EDT,45561.40581,7529,
A,9/26/2024 09:59:23 AM EDT,45561.41624,7527,
A,9/26/2024 10:14:24 AM EDT,45561.42667,7616,
A,9/26/2024 10:29:25 AM EDT,45561.43709,7521,
A,9/26/2024 10:44:26 AM EDT,45561.44752,7614,
A,9/26/2024 10:59:27 AM EDT,45561.45795,7664,
A,9/26/2024 11:14:28 AM EDT,45561.46838,7812,
A,9/26/2024 11:29:29 AM EDT,45561.47881,7569,
A,9/26/2024 11:44:30 AM EDT,45561.48924,7577,
A,9/26/2024 11:59:31 AM EDT,45561.49966,7674,
A,9/26/2024 12:14:32 PM EDT,45561.51009,7609,
A,9/26/2024 12:29:33 PM EDT,45561.52052,7603,
A,9/26/2024 12:44:34 PM EDT,45561.53095,7683,
A,9/26/2024 12:59:35 PM EDT,45561.54138,7774,
A,9/26/2024 01:14:36 PM EDT,45561.55181,7823,
A,9/26/2024 01:29:37 PM EDT,45561.56223,7965,
A,9/26/2024 01:44:38 PM EDT,45561.57266,7980,
A,9/26/2024 01:59:39 PM EDT,45561.58309,7986,
A,9/26/2024 02:14:40 PM EDT,45561.59352,8005,
A,9/26/2024 02:29:41 PM EDT,45561.60395,8024,
A,9/26/2024 02:44:42 PM EDT,45561.61438,7973,
A,9/26/2024 02:59:43 PM EDT,45561.6248,7789,
A,9/26/2024 03:14:44 PM EDT,45561.63523,7971,
A,9/26/2024 03:29:45 PM EDT,45561.64566,7900,
A,9/26/2024 03:44:46 PM EDT,45561.65609,8028,
A,9/26/2024 03:59:47 PM EDT,45561.66652,7941,
A,9/26/2024 04:14:48 PM EDT,45561.67694,7873,
A,9/26/2024 04:29:49 PM EDT,45561.68737,8129,
A,9/26/2024 04:44:50 PM EDT,45561.6978,7965,
A,9/26/2024 04:59:51 PM EDT,45561.70823,7846,
A,9/26/2024 05:14:52 PM EDT,45561.71866,7514,
A,9/26/2024 05:29:53 PM EDT,45561.72909,7445,
A,9/26/2024 05:44:54 PM EDT,45561.73951,7401,
A,9/26/2024 05:59:55 PM EDT,45561.74994,7245,
A,9/26/2024 06:14:56 PM EDT,45561.76037,7183,
A,9/26/2024 06:29:57 PM EDT,45561.7708,7131,
A,9/26/2024 06:44:58 PM EDT,45561.78123,7033,
A,9/26/2024 06:59:59 PM EDT,45561.79166,6858,
A,9/26/2024 07:15:00 PM EDT,45561.80208,6968,
A,9/26/2024 07:30:01 PM EDT,45561.81251,7000,
A,9/26/2024 07:45:02 PM EDT,45561.82294,6873,
A,9/26/2024 08:00:03 PM EDT,45561.83337,7011,
A,9/26/2024 08:15:04 PM EDT,45561.8438,6734,
A,9/26/2024 08:30:05 PM EDT,45561.85422,6689,
A,9/26/2024 08:45:06 PM EDT,45561.86465,6184,
A,9/26/2024 09:00:07 PM EDT,45561.87508,6186,
A,9/26/2024 09:15:08 PM EDT,45561.88551,6282,
A,9/26/2024 09:30:09 PM EDT,45561.89594,6294,
A,9/26/2024 09:45:10 PM EDT,45561.90637,6102,
A,9/26/2024 10:00:11 PM EDT,45561.91679,5980,
A,9/26/2024 10:15:12 PM EDT,45561.92722,5891,
A,9/26/2024 10:30:13 PM EDT,45561.93765,5676,
A,9/26/2024 10:45:14 PM EDT,45561.94808,5415,
A,9/26/2024 11:00:15 PM EDT,45561.95851,5499,
A,9/26/2024 11:15:16 PM EDT,45561.96894,5273,
A,9/26/2024 11:30:17 PM EDT,45561.97936,5376,
A,9/26/2024 11:45:18 PM EDT,45561.98979,5277,
A,9/27/2024 12:00:19 AM EDT,45562.00022,5220,
A,9/27/2024 12:15:21 AM EDT,45562.01066,5120,
A,9/27/2024 12:30:22 AM EDT,45562.02109,5000,
A,9/27/2024 12:45:23 AM EDT,45562.03152,5056,
A,9/27/2024 01:00:24 AM EDT,45562.04194,4915,
A,9/27/2024 01:15:25 AM EDT,45562.05237,4931,
A,9/27/2024 01:30:26 AM EDT,45562.0628,4756,
A,9/27/2024 01:45:27 AM EDT,45562.07323,4586,
A,9/27/2024 02:00:28 AM EDT,45562.08366,4589,
A,9/27/2024 02:15:29 AM EDT,45562.09409,4525,
A,9/27/2024 02:30:30 AM EDT,45562.10451,4601,
A,9/27/2024 02:45:31 AM EDT,45562.11494,4624,
A,9/27/2024 03:00:32 AM EDT,45562.12537,4672,
A,9/27/2024 03:15:33 AM EDT,45562.1358,4667,
A,9/27/2024 03:30:34 AM EDT,45562.14623,4585,
A,9/27/2024 03:45:35 AM EDT,45562.15666,4563,
A,9/27/2024 04:00:36 AM EDT,45562.16708,4643,
A,9/27/2024 04:15:37 AM EDT,45562.17751,4660,
A,9/27/2024 04:30:38 AM EDT,45562.18794,4635,
A,9/27/2024 04:45:39 AM EDT,45562.19837,4610,
A,9/27/2024 05:00:40 AM EDT,45562.2088,4561,
A,9/27/2024 05:15:41 AM EDT,45562.21922,4684,
A,9/27/2024 05:30:42 AM EDT,45562.22965,4774,
A,9/27/2024 05:45:43 AM EDT,45562.24008,4754,
A,9/27/2024 06:00:44 AM EDT,45562.25051,4757,
A,9/27/2024 06:15:45 AM EDT,45562.26094,4862,
A,9/27/2024 06:30:46 AM EDT,45562.27137,4949,
A,9/27/2024 06:45:47 AM EDT,45562.28179,5040,
A,9/27/2024 07:00:48 AM EDT,45562.29222,4951,
A,9/27/2024 07:15:49 AM EDT,45562.30265,4933,
A,9/27/2024 07:30:50 AM EDT,45562.31308,4902,
A,9/27/2024 07:45:51 AM EDT,45562.32351,4975,
A,9/27/2024 08:00:52 AM EDT,45562.33394,5167,
A,9/27/2024 08:15:53 AM EDT,45562.34436,5414,
A,9/27/2024 08:30:54 AM EDT,45562.35479,5298,
A,9/27/2024 08:45:55 AM EDT,45562.36522,5309,
A,9/27/2024 09:00:56 AM EDT,45562.37565,5523,
A,9/27/2024 09:15:57 AM EDT,45562.38608,5615,
A,9/27/2024 09:30:58 AM EDT,45562.3965,5996,
A,9/27/2024 09:45:59 AM EDT,45562.40693,6205,
A,9/27/2024 10:01:00 AM EDT,45562.41736,6599,
A,9/27/2024 10:16:01 AM EDT,45562.42779,6544,
A,9/27/2024 10:31:02 AM EDT,45562.43822,6979,
A,9/27/2024 10:46:03 AM EDT,45562.44865,7055,
A,9/27/2024 11:01:04 AM EDT,45562.45907,7193,
A,9/27/2024 11:16:05 AM EDT,45562.4695,7029,
A,9/27/2024 11:31:06 AM EDT,45562.47993,7166,
A,9/27/2024 11:46:07 AM EDT,45562.49036,7414,
A,9/27/2024 12:01:08 PM EDT,45562.50079,11622,
A,9/27/2024 12:16:09 PM EDT,45562.51122,11397,
A,9/27/2024 12:31:10 PM EDT,45562.52164,11436,
A,9/27/2024 12:46:11 PM EDT,45562.53207,11732,
A,9/27/2024 01:01:12 PM EDT,45562.5425,11670,
A,9/27/2024 01:16:13 PM EDT,45562.55293,11914,
A,9/27/2024 01:31:14 PM EDT,45562.56336,11632,
A,9/27/2024 01:46:15 PM EDT,45562.57378,11667,
A,9/27/2024 02:01:16 PM EDT,45562.58421,11710,
A,9/27/2024 02:16:17 PM EDT,45562.59464,11705,
A,9/27/2024 02:31:18 PM EDT,45562.60507,11744,
A,9/27/2024 02:46:19 PM EDT,45562.6155,11779,
A,9/27/2024 03:01:20 PM EDT,45562.62593,11701,
A,9/27/2024 03:16:21 PM EDT,45562.63635,11651,
A,9/27/2024 03:31:22 PM EDT,45562.64678,11539,
A,9/27/2024 03:46:23 PM EDT,45562.65721,11564,
A,9/27/2024 04:01:24 PM EDT,45562.66764,11532,
A,9/27/2024 04:16:25 PM EDT,45562.67807,11408,
A,9/27/2024 04:31:26 PM EDT,45562.6885,11898,
A,9/27/2024 04:46:27 PM EDT,45562.69892,11566,
A,9/27/2024 05:01:28 PM EDT,45562.70935,11527,
A,9/27/2024 05:16:29 PM EDT,45562.71978,11257,
A,9/27/2024 05:31:30 PM EDT,45562.73021,11514,
A,9/27/2024 05:46:31 PM EDT,45562.74064,11462,
A,9/27/2024 06:01:32 PM EDT,45562.75106,11623,
A,9/27/2024 06:16:33 PM EDT,45562.76149,11423,
A,9/27/2024 06:31:35 PM EDT,45562.77193,11342,
A,9/27/2024 06:46:36 PM EDT,45562.78236,11188,
A,9/27/2024 07:01:37 PM EDT,45562.79279,11421,
A,9/27/2024 07:16:38 PM EDT,45562.80322,11576,
A,9/27/2024 07:31:39 PM EDT,45562.81365,11580,
A,9/27/2024 07:46:40 PM EDT,45562.82407,11565,
A,9/27/2024 08:01:41 PM EDT,45562.8345,11240,
A,9/27/2024 08:16:42 PM EDT,45562.84493,11759,
A,9/27/2024 08:31:43 PM EDT,45562.85536,11628,
A,9/27/2024 08:46:44 PM EDT,45562.86579,11588,
A,9/27/2024 09:01:45 PM EDT,45562.87622,11575,
A,9/27/2024 09:16:46 PM EDT,45562.88664,11452,
A,9/27/2024 09:31:47 PM EDT,45562.89707,11147,
A,9/27/2024 09:46:48 PM EDT,45562.9075,11144,
A,9/27/2024 10:01:49 PM EDT,45562.91793,10803,
A,9/27/2024 10:16:50 PM EDT,45562.92836,10792,
A,9/27/2024 10:31:51 PM EDT,45562.93878,10806,
A,9/27/2024 10:46:52 PM EDT,45562.94921,6411,
A,9/27/2024 11:01:53 PM EDT,45562.95964,6305,
A,9/27/2024 11:16:54 PM EDT,45562.97007,6086,
A,9/27/2024 11:31:55 PM EDT,45562.9805,5521,
A,9/27/2024 11:46:56 PM EDT,45562.99093,5973,
A,9/28/2024 12:01:57 AM EDT,45563.00135,5681,
A,9/28/2024 12:16:58 AM EDT,45563.01178,5745,
A,9/28/2024 12:31:59 AM EDT,45563.02221,5687,
A,9/28/2024 12:47:00 AM EDT,45563.03264,5679,
A,9/28/2024 01:02:01 AM EDT,45563.04307,5713,
A,9/28/2024 01:17:02 AM EDT,45563.0535,5618,
A,9/28/2024 01:32:03 AM EDT,45563.06392,5632,
A,9/28/2024 01:47:04 AM EDT,45563.07435,5522,
A,9/28/2024 02:02:05 AM EDT,45563.08478,5532,
A,9/28/2024 02:17:06 AM EDT,45563.09521,5445,
A,9/28/2024 02:32:07 AM EDT,45563.10564,5371,
A,9/28/2024 02:47:08 AM EDT,45563.11606,5344,
A,9/28/2024 03:02:09 AM EDT,45563.12649,5265,
A,9/28/2024 03:17:10 AM EDT,45563.13692,5286,
A,9/28/2024 03:32:11 AM EDT,45563.14735,5326,
A,9/28/2024 03:47:12 AM EDT,45563.15778,5374,
A,9/28/2024 04:02:13 AM EDT,45563.16821,5384,
A,9/28/2024 04:17:14 AM EDT,45563.17863,5335,
A,9/28/2024 04:32:15 AM EDT,45563.18906,5321,
A,9/28/2024 04:47:16 AM EDT,45563.19949,5292,
A,9/28/2024 05:02:17 AM EDT,45563.20992,5340,
A,9/28/2024 05:17:18 AM EDT,45563.22035,5340,
A,9/28/2024 05:32:19 AM EDT,45563.23078,5375,
A,9/28/2024 05:47:20 AM EDT,45563.2412,5326,
A,9/28/2024 06:02:21 AM EDT,45563.25163,5353,
A,9/28/2024 06:17:22 AM EDT,45563.26206,5433,
A,9/28/2024 06:32:23 AM EDT,45563.27249,5442,
A,9/28/2024 06:47:24 AM EDT,45563.28292,5406,
A,9/28/2024 07:02:25 AM EDT,45563.29334,5464,
A,9/28/2024 07:17:26 AM EDT,45563.30377,5278,
A,9/28/2024 07:32:27 AM EDT,45563.3142,5283,
A,9/28/2024 07:47:28 AM EDT,45563.32463,5493,
A,9/28/2024 08:02:29 AM EDT,45563.33506,5512,
A,9/28/2024 08:17:30 AM EDT,45563.34549,5557,
A,9/28/2024 08:32:31 AM EDT,45563.35591,5568,
A,9/28/2024 08:47:32 AM EDT,45563.36634,5610,
A,9/28/2024 09:02:33 AM EDT,45563.37677,5839,
A,9/28/2024 09:17:34 AM EDT,45563.3872,5726,
A,9/28/2024 09:32:35 AM EDT,45563.39763,5865,
A,9/28/2024 09:47:36 AM EDT,45563.40806,5864,
A,9/28/2024 10:02:37 AM EDT,45563.41848,6149,
A,9/28/2024 10:17:38 AM EDT,45563.42891,6298,
A,9/28/2024 10:32:39 AM EDT,45563.43934,6457,
A,9/28/2024 10:47:40 AM EDT,45563.44977,6516,
A,9/28/2024 11:02:41 AM EDT,45563.4602,6493,
A,9/28/2024 11:17:42 AM EDT,45563.47063,6639,
A,9/28/2024 11:32:43 AM EDT,45563.48105,6670,
A,9/28/2024 11:47:44 AM EDT,45563.49148,6711,
A,9/28/2024 12:02:45 PM EDT,45563.50191,6868,
A,9/28/2024 12:17:46 PM EDT,45563.51234,6835,
A,9/28/2024 12:32:47 PM EDT,45563.52277,7027,
A,9/28/2024 12:47:49 PM EDT,45563.53321,6983,
A,9/28/2024 01:02:50 PM EDT,45563.54363,7063,
A,9/28/2024 01:17:51 PM EDT,45563.55406,7264,
A,9/28/2024 01:32:52 PM EDT,45563.56449,7327,
A,9/28/2024 01:47:53 PM EDT,45563.57492,7284,
A,9/28/2024 02:02:54 PM EDT,45563.58535,7512,
A,9/28/2024 02:17:55 PM EDT,45563.59578,7315,
A,9/28/2024 02:32:56 PM EDT,45563.6062,7608,
A,9/28/2024 02:47:57 PM EDT,45563.61663,7446,
A,9/28/2024 03:02:58 PM EDT,45563.62706,7491,
A,9/28/2024 03:17:59 PM EDT,45563.63749,7579,
A,9/28/2024 03:33:00 PM EDT,45563.64792,7466,
A,9/28/2024 03:48:01 PM EDT,45563.65834,7419,
A,9/28/2024 04:03:02 PM EDT,45563.66877,7362,
A,9/28/2024 04:18:03 PM EDT,45563.6792,7437,
A,9/28/2024 04:33:04 PM EDT,45563.68963,7361,
A,9/28/2024 04:48:05 PM EDT,45563.70006,7522,
A,9/28/2024 05:03:06 PM EDT,45563.71049,7254,
A,9/28/2024 05:18:07 PM EDT,45563.72091,7208,
A,9/28/2024 05:33:08 PM EDT,45563.73134,7189,
A,9/28/2024 05:48:09 PM EDT,45563.74177,7113,
A,9/28/2024 06:03:10 PM EDT,45563.7522,7082,
A,9/28/2024 06:18:11 PM EDT,45563.76263,7140,
A,9/28/2024 06:33:12 PM EDT,45563.77306,6979,
A,9/28/2024 06:48:13 PM EDT,45563.78348,6982,
A,9/28/2024 07:03:14 PM EDT,45563.79391,7217,
A,9/28/2024 07:18:15 PM EDT,45563.80434,7011,
A,9/28/2024 07:33:16 PM EDT,45563.81477,7339,
A,9/28/2024 07:48:17 PM EDT,45563.8252,7183,
A,9/28/2024 08:03:18 PM EDT,45563.83563,7123,
A,9/28/2024 08:18:19 PM EDT,45563.84605,7126,
A,9/28/2024 08:33:20 PM EDT,45563.85648,7132,
A,9/28/2024 08:48:21 PM EDT,45563.86691,6990,
A,9/28/2024 09:03:22 PM EDT,45563.87734,6930,
A,9/28/2024 09:18:23 PM EDT,45563.88777,6936,
A,9/28/2024 09:33:24 PM EDT,45563.89819,6835,
A,9/28/2024 09:48:25 PM EDT,45563.90862,7064,
A,9/28/2024 10:03:26 PM EDT,45563.91905,6719,
A,9/28/2024 10:18:27 PM EDT,45563.92948,6704,
A,9/28/2024 10:33:28 PM EDT,45563.93991,6599,
A,9/28/2024 10:48:29 PM EDT,45563.95034,6527,
A,9/28/2024 11:03:30 PM EDT,45563.96076,6452,
A,9/28/2024 11:18:31 PM EDT,45563.97119,6374,
A,9/28/2024 11:33:32 PM EDT,45563.98162,6376,
A,9/28/2024 11:48:33 PM EDT,45563.99205,6388,
A,9/29/2024 12:03:34 AM EDT,45564.00248,6424,
A,9/29/2024 12:18:35 AM EDT,45564.01291,6355,
A,9/29/2024 12:33:36 AM EDT,45564.02333,6283,
A,9/29/2024 12:48:37 AM EDT,45564.03376,6278,
A,9/29/2024 01:03:38 AM EDT,45564.04419,6087,
A,9/29/2024 01:18:39 AM EDT,45564.05462,6088,
A,9/29/2024 01:33:40 AM EDT,45564.06505,6031,
A,9/29/2024 01:48:41 AM EDT,45564.07547,6074,
A,9/29/2024 02:03:42 AM EDT,45564.0859,6095,
A,9/29/2024 02:18:43 AM EDT,45564.09633,6143,
A,9/29/2024 02:33:44 AM EDT,45564.10676,6147,
A,9/29/2024 02:48:45 AM EDT,45564.11719,6065,
A,9/29/2024 03:03:46 AM EDT,45564.12762,6142,
A,9/29/2024 03:18:47 AM EDT,45564.13804,6067,
A,9/29/2024 03:33:48 AM EDT,45564.14847,6148,
A,9/29/2024 03:48:49 AM EDT,45564.1589,6061,
A,9/29/2024 04:03:50 AM EDT,45564.16933,6109,
A,9/29/2024 04:18:51 AM EDT,45564.17976,6150,
A,9/29/2024 04:33:52 AM EDT,45564.19019,6164,
A,9/29/2024 04:48:53 AM EDT,45564.20061,6118,
A,9/29/2024 05:03:54 AM EDT,45564.21104,6120,
A,9/29/2024 05:18:55 AM EDT,45564.22147,6170,
A,9/29/2024 05:33:56 AM EDT,45564.2319,6058,
A,9/29/2024 05:48:57 AM EDT,45564.24233,5890,
A,9/29/2024 06:03:58 AM EDT,45564.25275,5924,
A,9/29/2024 06:18:59 AM EDT,45564.26318,6020,
A,9/29/2024 06:34:00 AM EDT,45564.27361,5926,
A,9/29/2024 06:49:02 AM EDT,45564.28405,5940,
A,9/29/2024 07:04:03 AM EDT,45564.29448,6021,
A,9/29/2024 07:19:04 AM EDT,45564.30491,6191,
A,9/29/2024 07:34:05 AM EDT,45564.31534,5994,
A,9/29/2024 07:49:06 AM EDT,45564.32576,5890,
A,9/29/2024 08:04:07 AM EDT,45564.33619,6025,
A,9/29/2024 08:19:08 AM EDT,45564.34662,5918,
A,9/29/2024 08:34:09 AM EDT,45564.35705,6048,
A,9/29/2024 08:49:10 AM EDT,45564.36748,5884,
A,9/29/2024 09:04:11 AM EDT,45564.37791,5931,
A,9/29/2024 09:19:12 AM EDT,45564.38833,6058,
A,9/29/2024 09:34:13 AM EDT,45564.39876,6096,
A,9/29/2024 09:49:14 AM EDT,45564.40919,6069,
A,9/29/2024 10:04:15 AM EDT,45564.41962,6127,
A,9/29/2024 10:19:16 AM EDT,45564.43005,6304,
A,9/29/2024 10:34:17 AM EDT,45564.44047,6277,
A,9/29/2024 10:49:18 AM EDT,45564.4509,6429,
A,9/29/2024 11:04:19 AM EDT,45564.46133,6375,
A,9/29/2024 11:19:20 AM EDT,45564.47176,6444,
A,9/29/2024 11:34:21 AM EDT,45564.48219,6625,
A,9/29/2024 11:49:22 AM EDT,45564.49262,6620,
A,9/29/2024 12:04:23 PM EDT,45564.50304,6596,
A,9/29/2024 12:19:24 PM EDT,45564.51347,6864,
A,9/29/2024 12:34:25 PM EDT,45564.5239,6865,
A,9/29/2024 12:49:26 PM EDT,45564.53433,7073,
A,9/29/2024 01:04:27 PM EDT,45564.54476,6959,
A,9/29/2024 01:19:28 PM EDT,45564.55519,6998,
A,9/29/2024 01:34:29 PM EDT,45564.56561,7225,
A,9/29/2024 01:49:30 PM EDT,45564.57604,7176,
A,9/29/2024 02:04:31 PM EDT,45564.58647,7249,
A,9/29/2024 02:19:32 PM EDT,45564.5969,7134,
A,9/29/2024 02:34:33 PM EDT,45564.60733,7327,
A,9/29/2024 02:49:34 PM EDT,45564.61775,7228,
A,9/29/2024 03:04:35 PM EDT,45564.62818,7288,
A,9/29/2024 03:19:36 PM EDT,45564.63861,7206,
A,9/29/2024 03:34:37 PM EDT,45564.64904,7136,
A,9/29/2024 03:49:38 PM EDT,45564.65947,7111,
A,9/29/2024 04:04:39 PM EDT,45564.6699,7227,
A,9/29/2024 04:19:40 PM EDT,45564.68032,7101,
A,9/29/2024 04:34:41 PM EDT,45564.69075,7133,
A,9/29/2024 04:49:42 PM EDT,45564.70118,7027,
A,9/29/2024 05:04:43 PM EDT,45564.71161,7096,
A,9/29/2024 05:19:44 PM EDT,45564.72204,7341,
A,9/29/2024 05:34:45 PM EDT,45564.73247,6973,
A,9/29/2024 05:49:46 PM EDT,45564.74289,7113,
A,9/29/2024 06:04:47 PM EDT,45564.75332,7098,
A,9/29/2024 06:19:48 PM EDT,45564.76375,6963,
A,9/29/2024 06:34:49 PM EDT,45564.77418,7171,
A,9/29/2024 06:49:50 PM EDT,45564.78461,7141,
A,9/29/2024 07:04:51 PM EDT,45564.79503,7218,
A,9/29/2024 07:19:52 PM EDT,45564.80546,7376,
A,9/29/2024 07:34:53 PM EDT,45564.81589,7353,
A,9/29/2024 07:49:54 PM EDT,45564.82632,7281,
A,9/29/2024 08:04:55 PM EDT,45564.83675,7209,
A,9/29/2024 08:19:56 PM EDT,45564.84718,7463,
A,9/29/2024 08:34:57 PM EDT,45564.8576,7113,
A,9/29/2024 08:49:58 PM EDT,45564.86803,7157,
A,9/29/2024 09:04:59 PM EDT,45564.87846,7278,
A,9/29/2024 09:20:00 PM EDT,45564.88889,7022,
A,9/29/2024 09:35:01 PM EDT,45564.89932,6935,
A,9/29/2024 09:50:02 PM EDT,45564.90975,6930,
A,9/29/2024 10:05:03 PM EDT,45564.92017,6848,
A,9/29/2024 10:20:04 PM EDT,45564.9306,6792,
A,9/29/2024 10:35:05 PM EDT,45564.94103,6808,
A,9/29/2024 10:50:06 PM EDT,45564.95146,6665,
A,9/29/2024 11:05:07 PM EDT,45564.96189,6699,
A,9/29/2024 11:20:08 PM EDT,45564.97231,6433,
A,9/29/2024 11:35:09 PM EDT,45564.98274,6356,
A,9/29/2024 11:50:10 PM EDT,45564.99317,6287,
A,9/30/2024 12:05:11 AM EDT,45565.0036,6306,
A,9/30/2024 12:20:12 AM EDT,45565.01403,6119,
A,9/30/2024 12:35:13 AM EDT,45565.02446,6135,
A,9/30/2024 12:50:14 AM EDT,45565.03488,5998,
A,9/30/2024 01:05:16 AM EDT,45565.04532,5389,
A,9/30/2024 01:20:17 AM EDT,45565.05575,5502,
A,9/30/2024 01:35:18 AM EDT,45565.06618,5587,
A,9/30/2024 01:50:19 AM EDT,45565.07661,5616,
A,9/30/2024 02:05:20 AM EDT,45565.08704,5573,
A,9/30/2024 02:20:21 AM EDT,45565.09747,5604,
A,9/30/2024 02:35:22 AM EDT,45565.10789,5552,
A,9/30/2024 02:50:23 AM EDT,45565.11832,5451,
A,9/30/2024 03:05:24 AM EDT,45565.12875,5390,
A,9/30/2024 03:20:25 AM EDT,45565.13918,5406,
A,9/30/2024 03:35:26 AM EDT,45565.14961,5340,
A,9/30/2024 03:50:27 AM EDT,45565.16003,5290,
A,9/30/2024 04:05:28 AM EDT,45565.17046,5272,
A,9/30/2024 04:20:29 AM EDT,45565.18089,5142,
A,9/30/2024 04:35:30 AM EDT,45565.19132,5183,
A,9/30/2024 04:50:31 AM EDT,45565.20175,5188,
A,9/30/2024 05:05:32 AM EDT,45565.21218,5285,
A,9/30/2024 05:20:33 AM EDT,45565.2226,5229,
A,9/30/2024 05:35:34 AM EDT,45565.23303,5337,
A,9/30/2024 05:50:35 AM EDT,45565.24346,5223,
A,9/30/2024 06:05:36 AM EDT,45565.25389,5161,
A,9/30/2024 06:20:37 AM EDT,45565.26432,5272,
A,9/30/2024 06:35:38 AM EDT,45565.27475,5211,
A,9/30/2024 06:50:39 AM EDT,45565.28517,5280,
A,9/30/2024 07:05:40 AM EDT,45565.2956,5370,
A,9/30/2024 07:20:41 AM EDT,45565.30603,5543,
A,9/30/2024 07:35:42 AM EDT,45565.31646,5658,
A,9/30/2024 07:50:43 AM EDT,45565.32689,5867,
A,9/30/2024 08:05:44 AM EDT,45565.33731,6013,
A,9/30/2024 08:20:45 AM EDT,45565.34774,6129,
A,9/30/2024 08:35:46 AM EDT,45565.35817,6311,
A,9/30/2024 08:50:47 AM EDT,45565.3686,6504,
A,9/30/2024 09:05:48 AM EDT,45565.37903,6613,
A,9/30/2024 09:20:49 AM EDT,45565.38946,6716,
A,9/30/2024 09:35:50 AM EDT,45565.39988,6786,
A,9/30/2024 09:50:51 AM EDT,45565.41031,6882,
A,9/30/2024 10:05:52 AM EDT,45565.42074,6999,
A,9/30/2024 10:20:53 AM EDT,45565.43117,7142,
A,9/30/2024 10:35:54 AM EDT,45565.4416,6893,
A,9/30/2024 10:50:55 AM EDT,45565.45203,7324,
A,9/30/2024 11:05:56 AM EDT,45565.46245,7804,
A,9/30/2024 11:20:57 AM EDT,45565.47288,7627,
A,9/30/2024 11:35:58 AM EDT,45565.48331,7333,
A,9/30/2024 11:50:59 AM EDT,45565.49374,7359,
A,9/30/2024 12:06:00 PM EDT,45565.50417,7627,
A,9/30/2024 12:21:01 PM EDT,45565.51459,7699,
A,9/30/2024 12:36:02 PM EDT,45565.52502,7725,
A,9/30/2024 12:51:03 PM EDT,45565.53545,7666,
A,9/30/2024 01:06:04 PM EDT,45565.54588,7755,
A,9/30/2024 01:21:05 PM EDT,45565.55631,7752,
A,9/30/2024 01:36:06 PM EDT,45565.56674,7827,
A,9/30/2024 01:51:07 PM EDT,45565.57716,7856,
A,9/30/2024 02:06:08 PM EDT,45565.58759,8056,
A,9/30/2024 02:21:09 PM EDT,45565.59802,7945,
A,9/30/2024 02:36:10 PM EDT,45565.60845,8043,
A,9/30/2024 02:51:11 PM EDT,45565.61888,7943,
A,9/30/2024 03:06:12 PM EDT,45565.62931,7937,
A,9/30/2024 03:21:13 PM EDT,45565.63973,7910,
A,9/30/2024 03:36:14 PM EDT,45565.65016,8004,
A,9/30/2024 03:51:15 PM EDT,45565.66059,8143,
A,9/30/2024 04:06:16 PM EDT,45565.67102,8092,
A,9/30/2024 04:21:17 PM EDT,45565.68145,8089,
A,9/30/2024 04:36:18 PM EDT,45565.69188,7964,
A,9/30/2024 04:51:19 PM EDT,45565.7023,7894,
A,9/30/2024 05:06:20 PM EDT,45565.71273,7929,
A,9/30/2024 05:21:21 PM EDT,45565.72316,7867,
A,9/30/2024 05:36:22 PM EDT,45565.73359,7941,
A,9/30/2024 05:51:23 PM EDT,45565.74402,7752,
A,9/30/2024 06:06:24 PM EDT,45565.75444,7827,
A,9/30/2024 06:21:25 PM EDT,45565.76487,7601,
A,9/30/2024 06:36:26 PM EDT,45565.7753,7726,
A,9/30/2024 06:51:27 PM EDT,45565.78573,7496,
A,9/30/2024 07:06:28 PM EDT,45565.79616,7607,
A,9/30/2024 07:21:30 PM EDT,45565.8066,7774,
A,9/30/2024 07:36:31 PM EDT,45565.81703,7760,
A,9/30/2024 07:51:32 PM EDT,45565.82745,7589,
A,9/30/2024 08:06:33 PM EDT,45565.83788,7529,
A,9/30/2024 08:21:34 PM EDT,45565.84831,7563,
A,9/30/2024 08:36:35 PM EDT,45565.85874,7448,
A,9/30/2024 08:51:36 PM EDT,45565.86917,7405,
A,9/30/2024 09:06:37 PM EDT,45565.87959,7332,
A,9/30/2024 09:21:38 PM EDT,45565.89002,7183,
A,9/30/2024 09:36:39 PM EDT,45565.90045,7149,
A,9/30/2024 09:51:40 PM EDT,45565.91088,7116,
A,9/30/2024 10:06:41 PM EDT,45565.92131,6975,
A,9/30/2024 10:21:42 PM EDT,45565.93174,6902,
A,9/30/2024 10:36:43 PM EDT,45565.94216,6810,
A,9/30/2024 10:51:44 PM EDT,45565.95259,6740,
